QuestionText,Category,Answer
الثلج يتكون عند درجات حرارة تحت الصفر.,التعليم,الثلج يتكون عند درجات حرارة تحت الصفر.
الجاذبية تجعل الاشياء تسقط نحو الارض.,التعليم,الجاذبية تجعل الاشياء تسقط نحو الارض.
الجمل يستطيع تخزين الماء في جسمه.,البيئة والطاقة,الجمل يستطيع تخزين الماء في جسمه.
العسل يُصنع من رحيق الازهار.,التعليم,العسل يُصنع من رحيق الازهار.
البركان يثور باخراج الحمم البركانية.,الجغرافيا,البركان يثور باخراج الحمم البركانية.
الاشعة فوق البنفسجية ضارة للبشرة.,الصحة,الاشعة فوق البنفسجية ضارة للبشرة.
الشمس هي مصدر الطاقة الرييسي للارض.,التعليم,الشمس هي مصدر الطاقة الرييسي للارض.
الغابات تُعتبر رية الارض.,البيئة والطاقة,الغابات تُعتبر رية الارض.
الزلازل تحدث نتيجة لتحرك الصفايح التكتونية.,الجغرافيا,الزلازل تحدث نتيجة لتحرك الصفايح التكتونية.
البراكين يمكن ان توثر على المناخ.,الجغرافيا,البراكين يمكن ان توثر على المناخ.
الغلاف الجوي يحمي الارض من الاشعة الضارة.,البيئة والطاقة,الغلاف الجوي يحمي الارض من الاشعة الضارة.
الطايرات تطير بفضل قوة الرفع.,التكنولوجيا,الطايرات تطير بفضل قوة الرفع.
الانهار تجري من المناطق الجبلية الى البحار.,الجغرافيا,الانهار تجري من المناطق الجبلية الى البحار.
السكر يمكن ان يذوب في الماء.,التعليم,السكر يمكن ان يذوب في الماء.
النباتات تحتاج الى الماء لتنمو.,التعليم,النباتات تحتاج الى الماء لتنمو.
الافيال تُعتبر حيوانات ذكية.,البيئة والطاقة,الافيال تُعتبر حيوانات ذكية.
االتمرينات الرياضية اليومية تساعد في تحسين الصحة العامة؟,الصحة,التمرينات الرياضية اليومية تساهم بشكل كبير في تحسين الصحة العامة من خلال تعزيز اللياقة البدنية وتقوية الجهاز المناعي.
اشرح اهمية القراءة في حياة الانسان.,التعليم,القراءة تعزز المعرفة وتنمي الخيال وتساعد في تحسين التركيز وتقوية العقل، كما انها تعتبر وسيلة هامة للتعلم والترفيه.
اشرح مفهوم الديمقراطية.,السياسة والقانون,الديمقراطية هي نظام حكم يتمتع فيه الناس بحقوق متساوية في اتخاذ القرارات التي توثر على حياتهم ومجتمعهم من خلال انتخابات حرة ونزيهة.
اشرح دور الكلوروفيل في عملية التمثيل الضويي.,التعليم,الكلوروفيل هو الصباغ الذي يمتص الضوء في النباتات ويحول الطاقة الضويية الى طاقة كيميايية خلال عملية التمثيل الضويي.
اشرح كيفية عمل الطايرة.,التعليم,تعمل الطايرة بناءً على مبادي الديناميكا الهوايية، حيث تولد الاجنحة قوة رفع من خلال تدفق الهواء، وتدفع المحركات الطايرة الى الامام.
اشرح اهمية التعليم.,التعليم,التعليم هو الاساس الذي يمكن من خلاله تحسين المجتمع وتطوير الافراد، فهو يساهم في تحسين فرص العمل، وزيادة الوعي الثقافي والاجتماعي، ويعزز من الابتكار والابداع.
اشرح كيف تعمل الحاسوب.,التكنولوجيا,"الحاسوب يعمل عبر مجموعة من المكونات الاساسية مثل وحدة المعالجة المركزية (CPU)، الذاكرة (RAM)، ووحدات التخزين (HDD, SSD)، وكل هذه المكونات تعمل معاً من خلال نظام التشغيل لتنفيذ الاوامر ومعالجة البيانات."
اشرح فوايد القراءة.,الثقافة,القراءة تساعد على تحسين المعرفة العامة، وتنمية المهارات اللغوية، وتعزيز القدرة على التفكير النقدي، كما انها تعمل على توسيع المخيلة وتقليل التوتر وتحسين التركيز والذاكرة.
اشرح كيف تزرع النباتات.,البيئة والطاقة,لزراعة النباتات، يجب اعداد التربة بشكل جيد من خلال حرثها وتسميدها، ثم زرع البذور او الشتلات، وريها بانتظام، وضمان تعرضها للشمس الكافية، بالاضافة الى حمايتها من الافات والامراض.
اشرح اهمية الصحة النفسية.,الصحة,الصحة النفسية تعتبر جزءاً اساسياً من الصحة العامة، فهي توثر على طريقة التفكير والشعور والتصرف، وتحسن جودة الحياة، وتساعد في التعامل مع الضغوط اليومية، وتعزز العلاقات الاجتماعية والقدرة على الانتاجية والعمل.
