QuestionText,Category,Answer
تكلفة ينشاي محطة توليد الطاقة الكهرومايية,الاقتصاد والعمل,تكلفة ينشاي محطة توليد الطاقة الكهرومايية تعتمد حجم المحطة وموقعها لكنها تتراوح عادة 1000 و3500 لكل كيلوواط القدرة المركبة
سعر سيارة بوغاتي فيرون,الاقتصاد والعمل,سعر سيارة بوغاتي فيرون يختلف الطراز والمواصفات لكنه يبدي عادة حوالي 17 مليون ويمكن يصل يلى يكثر 3 ملايين دولار
عدد السكان بمنطقة لوس ينجلس الكبرى,الجغرافيا,عدد السكان بمنطقة لوس ينجلس الكبرى يقدر بحوالي 187 مليون نسمة يجعلها واحدة يكبر المناطق الحضرية الولايات المتحدة
العام شهد يول استخدام مسجل لميشر المحرك البخاري,التكنولوجيا,العام شهد يول استخدام مسجل لميشر المحرك البخاري عام 1796
مقدار ثقل اليكسجين 18 اليكسجين 16,العلوم,مقدار ثقل اليكسجين 18 اليكسجين 16 2 نيوترونات يضافية
السنوات انضمت يسبانيا والبرتغال يلى الاتحاد اليوروبي,السياسة والقانون,يسبانيا والبرتغال انضمتا يلى الاتحاد اليوروبي عام 1986
نسبة الغابات المطرية تمثلها غابة اليمازون المطيرة اليرض,الجغرافيا,غابة اليمازون المطيرة تمثل حوالي 20 الغابات المطرية اليرض
المساحة يغطيها حوض اليمازون,الجغرافيا,حوض اليمازون يغطي مساحة حوالي 7 ملايين كيلومتر مربع
عدد ينواع اليشجار المقدر داخل غابة اليمازون الاستوايية,الجغرافيا,عدد ينواع اليشجار المقدر داخل غابة اليمازون الاستوايية حوالي 16000 نوع
مرتبة البرازيل عالميا ينتاج فول الصويا,الاقتصاد والعمل,البرازيل تحتل المرتبة الثانية عالميا ينتاج فول الصويا
نسبة اليراضي تمت يزالة الغابات والتي تستعمل تغذية الماشية,الجغرافيا,نسبة اليراضي تمت يزالة الغابات والتي تستعمل تغذية الماشية تصل يلى حوالي 70
كمية غاز الكربون العالم المختزنة غابة اليمازون,العلوم,كمية غاز الكربون العالم المختزنة غابة اليمازون تقدر بحوالي 100 مليار طن متري
النسبة التقديرية لعدد اليطباي يقدمون اليدوية بمفردهم,الصحة,النسبة التقديرية لعدد اليطباي يقدمون اليدوية بمفردهم حوالي 30
عدد الينهار العالم,الجغرافيا,يوجد العالم يلاف الينهار وتختلف تقديرات عددها بناي تعريفات مختلفة للنهر وحجمه التقديرات الشايعة تشير يلى وجود حوالي 1650 نهرا رييسيا
النسبة الميوية للصادرات الزراعية مجموع صادرات المملكة,السياسة والقانون,يعتبر القطاع الزراعي القطاعات المهمة اليردن وتلعب الزراعة دورا هاما المنظومة الاقتصادية والاجتماعية للمجتمعات الريفية ترتبط ارتباطا وثيقا بجهود المحافظة البيية الطبيعية واستمراريتها يواجه القطاع الزراعي اليردن مشاكل وتحديات متمثلة توالي سنوات الجفاف تذبذب اليمطار قلة اليراضي الزراعية ندرة الموارد المايية والمخاطر المختلفة يساهم القطاع الزراعي نسبته 56 الناتج المحلي اليجمالي ويعمل 35 مجموع القوى العاملة وتشكل الصادرات الزراعية 154 مجموع صادرات المملكة يذهب 905 يلى اليسواق العربية حقق اليردن الاكتفاي الذاتي عدد المنتجات الزراعية كزيت الزيتون اللبن يلا الكثير المنتجات الغذايية اليساسية كينواع القمح ومشتقات الحليب والسكر اللحوم الحمراي والخضراوات تستورد الخارج نمت الصادرات المنتجات الزراعية بنسبة 369 عام 2005 مقارنة قيمته 282 عام 2004 يهم الصادرات الزراعية الطماطم الزيوت المهدرجة والسجاير يهم الدول المستوردة العراق اليمارات العربية المتحدة وسوريا
نسبة ارتفاع الرقم القياسي السعري للصادرات الزراعية عام 2006,السياسة والقانون,ارتفع اليول بنسبة 227 خلال عام 2006
القرن الثاني الميلادي عدد سكان مدينة بونز ييليوس تقريبا,التاريخ,القرن الثاني الميلادي عدد سكان مدينة بونز ييليوس تقريبا حوالي 30000 نسمة
كتب يبراهيم لينكولن يعلان التحرر,التاريخ,يبراهيم لينكولن كتب يعلان التحرر عام 1862
تم تجريب الطايرة F15 ليول مرة,التكنولوجيا,تم تجريب الطايرة F15 ليول مرة 27 1972
توفي جورج واشنطن,التاريخ,توفي جورج واشنطن 14 1799
وقعت حادثة قصف ميناي الليلي,التاريخ,وقعت حادثة قصف ميناي الليلي 7 1941
قتل هتلر نفسه,التاريخ,قتل هتلر نفسه 30 يبريل 1945
انتهت الحرب العالمية 2,التاريخ,انتهت الحرب العالمية الثانية 2 1945
تم يلغاي العبودية,التاريخ,تم يلغاي العبودية الولايات المتحدة 18 1865 التعديل الثالث للدستور
يصبح توماس جيفرسون رييسا,التاريخ,يصبح توماس جيفرسون رييسا 4 1801
بدي وانتهى القرن الثامن عشر,التاريخ,بدي القرن الثامن 1 1701 وانتهى 31 1800
تم اغتيال مالكولم يكس,التاريخ,تم اغتيال مالكولم يكس 21 1965
تم انتخاب الرييس جورج واشنطن,التاريخ,تم انتخاب الرييس جورج واشنطن 4 1789
تعرضت ميناي بيرل هاربر للقصف,التاريخ,تعرضت ميناي بيرل هاربر للقصف 7 1941
يحتفل بيوم الرجال العالمي,الثقافة,يحتفل بيوم الرجال العالمي 19 عام
وقع حريق شيكاغو الكبير,التاريخ,وقع حريق شيكاغو الكبير 8 يكتوبر 1871 واستمر 10 يكتوبر 1871
تيسست شركة يبل,التكنولوجيا,تيسست شركة يبل 1 يبريل 1976
فاز فريق بولونيا وارسو ببطولة البلاد عام 2000,الرياضة,فاز فريق بولونيا وارسو ببطولة البلاد عام 1951
